,piece,current_position,next_position,skip,reward
446,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
447,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
448,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
449,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
450,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
451,"(255, 255, 255)","(2, 3)","(1, 4)",-,0
452,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
453,"(255, 255, 255)","(2, 3)","(1, 2)",-,0
454,"(255, 255, 255)","(1, 2)","(2, 3)",-,0
455,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
456,"(255, 255, 255)","(3, 2)","(4, 3)",-,0
457,"(255, 255, 255)","(4, 3)","(3, 4)",-,0
458,"(255, 255, 255)","(3, 4)","(2, 3)",-,0
459,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
460,"(255, 255, 255)","(3, 2)","(4, 3)",-,0
461,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
462,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
463,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
464,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
465,"(255, 255, 255)","(2, 3)","(1, 4)",-,0
466,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
467,"(255, 255, 255)","(0, 3)","(1, 2)",-,0
468,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
469,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
470,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
471,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
472,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
473,"(255, 255, 255)","(0, 3)","(1, 2)",-,0
474,"(255, 255, 255)","(1, 2)","(0, 1)",-,4
475,"(255, 255, 255)","(0, 1)","(1, 0)",-,0
476,"(255, 255, 255)","(1, 0)","(2, 1)",-,0
477,"(255, 255, 255)","(2, 1)","(3, 0)",-,0
478,"(255, 255, 255)","(3, 0)","(4, 1)",-,0
479,"(255, 255, 255)","(4, 1)","(3, 0)",-,0
480,"(255, 255, 255)","(3, 0)","(2, 1)",-,0
481,"(255, 255, 255)","(2, 1)","(3, 2)",-,0
482,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
483,"(255, 255, 255)","(2, 3)","(3, 4)",-,0
484,"(255, 255, 255)","(3, 4)","(2, 3)",-,0
485,"(255, 255, 255)","(2, 3)","(3, 4)",-,0
486,"(255, 255, 255)","(3, 4)","(4, 3)",-,0
487,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
488,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
489,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
490,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
491,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
492,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
493,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
494,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
495,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
496,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
497,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
498,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
499,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
500,"(255, 255, 255)","(7, 2)","(5, 0)","[(255, 0, 0)]",40
