,piece,current_position,next_position,skip,reward
440,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
441,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
442,"(255, 0, 0)","(2, 3)","(1, 4)",-,0
443,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
444,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
445,"(255, 0, 0)","(5, 2)","(4, 1)",-,0
446,"(255, 0, 0)","(1, 4)","(2, 3)",-,0
447,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
448,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
449,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
450,"(255, 0, 0)","(1, 4)","(2, 5)",-,0
451,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
452,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
453,"(255, 0, 0)","(2, 5)","(3, 6)",-,0
454,"(255, 0, 0)","(2, 7)","(1, 6)",-,0
455,"(255, 0, 0)","(3, 6)","(4, 5)",-,0
456,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
457,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
458,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
459,"(255, 0, 0)","(4, 5)","(5, 4)",-,0
460,"(255, 0, 0)","(4, 3)","(3, 4)",-,0
461,"(255, 0, 0)","(1, 6)","(0, 7)",-,4
462,"(255, 0, 0)","(3, 4)","(2, 3)",-,0
463,"(255, 0, 0)","(0, 7)","(1, 6)",-,0
464,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
465,"(255, 0, 0)","(5, 4)","(4, 3)",-,0
466,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
467,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
468,"(255, 0, 0)","(1, 4)","(0, 5)",-,4
469,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
470,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
471,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
472,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
473,"(255, 0, 0)","(1, 4)","(0, 3)",-,4
474,"(255, 0, 0)","(0, 3)","(1, 4)",-,0
475,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
476,"(255, 0, 0)","(1, 4)","(2, 5)",-,0
477,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
478,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
479,"(255, 0, 0)","(5, 4)","(7, 2)","[(255, 255, 255)]",44
480,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
481,"(255, 0, 0)","(1, 6)","(2, 7)",-,0
482,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
483,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
484,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
485,"(255, 0, 0)","(2, 7)","(1, 6)",-,0
486,"(255, 0, 0)","(1, 6)","(2, 7)",-,0
487,"(255, 0, 0)","(3, 2)","(4, 1)",-,0
488,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
489,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
490,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
491,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
492,"(255, 0, 0)","(2, 7)","(3, 6)",-,0
493,"(255, 0, 0)","(3, 6)","(2, 5)",-,0
494,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
495,"(255, 0, 0)","(3, 0)","(4, 1)",-,0
496,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
497,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
498,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
499,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
500,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
501,"(255, 0, 0)","(1, 4)","(2, 3)",-,0
502,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
503,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
504,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
505,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
506,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
507,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
508,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
509,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
510,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
511,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
512,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
513,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
514,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
515,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
516,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
517,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
518,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
519,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
520,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
521,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
522,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
523,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
524,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
525,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
526,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
527,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
528,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
529,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
530,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
531,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
532,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
533,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
534,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
535,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
536,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
537,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
538,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
539,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
540,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
541,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
542,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
543,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
544,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
545,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
546,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
547,"(255, 0, 0)","(3, 2)","(5, 0)","[(255, 255, 255)]",40
548,"(255, 0, 0)","(5, 0)","(6, 1)",-,0
549,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
550,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
551,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
552,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
553,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
554,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
555,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
556,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
557,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
558,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
559,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
560,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
561,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
562,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
563,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
564,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
565,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
566,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
567,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
568,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
569,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
570,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
571,"(255, 0, 0)","(5, 2)","(4, 3)",-,0
572,"(255, 0, 0)","(4, 3)","(3, 2)",-,0
573,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
574,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
575,"(255, 0, 0)","(5, 4)","(4, 5)",-,0
576,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
577,"(255, 0, 0)","(3, 4)","(4, 3)",-,0
578,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
579,"(255, 0, 0)","(5, 4)","(6, 5)",-,0
580,"(255, 0, 0)","(6, 5)","(5, 6)",-,0
581,"(255, 0, 0)","(5, 6)","(4, 7)",-,0
582,"(255, 0, 0)","(4, 7)","(3, 6)",-,0
583,"(255, 0, 0)","(3, 6)","(4, 5)",-,0
584,"(255, 0, 0)","(4, 5)","(3, 6)",-,0
585,"(255, 0, 0)","(3, 6)","(4, 7)",-,0
586,"(255, 0, 0)","(4, 7)","(5, 6)",-,0
587,"(255, 0, 0)","(5, 6)","(6, 7)",-,0
588,"(255, 0, 0)","(6, 7)","(7, 6)",-,4
589,"(255, 0, 0)","(7, 6)","(6, 7)",-,0
590,"(255, 0, 0)","(6, 7)","(5, 6)",-,0
591,"(255, 0, 0)","(5, 6)","(6, 5)",-,0
592,"(255, 0, 0)","(6, 5)","(7, 4)",-,4
593,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
594,"(255, 0, 0)","(6, 5)","(7, 6)",-,4
595,"(255, 0, 0)","(7, 6)","(6, 5)",-,0
596,"(255, 0, 0)","(6, 5)","(5, 4)",-,0
597,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
598,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
599,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
600,"(255, 0, 0)","(6, 5)","(7, 4)",-,4
601,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
602,"(255, 0, 0)","(6, 5)","(7, 6)",-,4
603,"(255, 0, 0)","(7, 6)","(6, 7)",-,0
604,"(255, 0, 0)","(6, 7)","(7, 6)",-,4
605,"(255, 0, 0)","(7, 6)","(6, 7)",-,0
606,"(255, 0, 0)","(6, 7)","(5, 6)",-,0
607,"(255, 0, 0)","(5, 6)","(6, 5)",-,0
608,"(255, 0, 0)","(6, 5)","(7, 4)",-,4
609,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
610,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
611,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
612,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
613,"(255, 0, 0)","(7, 2)","(5, 0)","[(255, 255, 255)]",40
614,"(255, 0, 0)","(5, 0)","(6, 1)",-,0
615,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
616,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
617,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
618,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
619,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
620,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
621,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
622,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
623,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
624,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
625,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
626,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
627,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
628,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
629,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
630,"(255, 0, 0)","(5, 2)","(4, 3)",-,0
631,"(255, 0, 0)","(4, 3)","(3, 4)",-,0
632,"(255, 0, 0)","(3, 4)","(4, 5)",-,0
633,"(255, 0, 0)","(4, 5)","(5, 4)",-,0
634,"(255, 0, 0)","(5, 4)","(4, 3)",-,0
635,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
636,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
