,piece,current_position,next_position,skip,reward
884,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
885,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
886,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
887,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
888,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
889,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
890,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
891,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
892,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
893,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
894,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
895,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
896,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
897,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
898,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
899,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
900,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
901,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
902,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
903,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
904,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
905,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
906,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
907,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
908,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
909,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
910,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
911,"(255, 255, 255)","(6, 1)","(5, 0)",-,0
912,"(255, 255, 255)","(5, 0)","(4, 1)",-,0
913,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
914,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
915,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
916,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
917,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
918,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
919,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
920,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
921,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
922,"(255, 255, 255)","(3, 2)","(2, 1)",-,0
923,"(255, 255, 255)","(2, 1)","(1, 2)",-,0
924,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
925,"(255, 255, 255)","(0, 3)","(1, 2)",-,0
926,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
927,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
928,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
929,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
930,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
931,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
932,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
933,"(255, 255, 255)","(0, 3)","(1, 2)",-,0
934,"(255, 255, 255)","(1, 2)","(2, 3)",-,0
935,"(255, 255, 255)","(2, 3)","(1, 2)",-,0
936,"(255, 255, 255)","(1, 2)","(2, 3)",-,0
937,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
938,"(255, 255, 255)","(3, 2)","(4, 1)",-,0
939,"(255, 255, 255)","(4, 1)","(5, 0)",-,0
940,"(255, 255, 255)","(5, 0)","(6, 1)",-,0
941,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
942,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
943,"(255, 255, 255)","(4, 3)","(3, 2)",-,0
944,"(255, 255, 255)","(3, 2)","(2, 3)",-,0
945,"(255, 255, 255)","(2, 3)","(1, 2)",-,0
946,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
947,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
948,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
949,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
950,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
951,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
952,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
953,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
954,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
955,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
956,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
957,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
958,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
959,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
960,"(255, 255, 255)","(1, 6)","(2, 5)",-,0
961,"(255, 255, 255)","(2, 5)","(3, 4)",-,0
962,"(255, 255, 255)","(3, 4)","(2, 5)",-,0
963,"(255, 255, 255)","(2, 5)","(3, 6)",-,0
964,"(255, 255, 255)","(3, 6)","(4, 5)",-,0
965,"(255, 255, 255)","(4, 5)","(5, 6)",-,0
966,"(255, 255, 255)","(5, 6)","(6, 5)",-,0
967,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
968,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
969,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
970,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
971,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
972,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
973,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
974,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
975,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
976,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
977,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
978,"(255, 255, 255)","(5, 2)","(4, 3)",-,0
979,"(255, 255, 255)","(4, 3)","(5, 2)",-,0
980,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
981,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
982,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
983,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
984,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
985,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
986,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
987,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
988,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
989,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
990,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
991,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
992,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
993,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
994,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
995,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
996,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
997,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
998,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
999,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
1000,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
1001,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
1002,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
1003,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
1004,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
1005,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
1006,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
1007,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
1008,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
1009,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
1010,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1011,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1012,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
1013,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
1014,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
1015,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
1016,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
1017,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
1018,"(255, 255, 255)","(5, 2)","(6, 3)",-,0
1019,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1020,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1021,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1022,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1023,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1024,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1025,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1026,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1027,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1028,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1029,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1030,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
1031,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
1032,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
1033,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
1034,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
1035,"(255, 255, 255)","(6, 1)","(5, 2)",-,0
1036,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
1037,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
1038,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
1039,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
1040,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
1041,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
1042,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1043,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1044,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
1045,"(255, 255, 255)","(6, 5)","(5, 4)",-,0
1046,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
1047,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1048,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1049,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1050,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1051,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1052,"(255, 255, 255)","(7, 2)","(6, 1)",-,0
1053,"(255, 255, 255)","(6, 1)","(7, 0)",-,4
1054,"(255, 255, 255)","(7, 0)","(6, 1)",-,0
1055,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
1056,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1057,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
1058,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
1059,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1060,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
1061,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
1062,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1063,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1064,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
1065,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
1066,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
1067,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
1068,"(255, 255, 255)","(7, 6)","(6, 5)",-,0
1069,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
1070,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1071,"(255, 255, 255)","(6, 3)","(7, 4)",-,4
1072,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1073,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1074,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1075,"(255, 255, 255)","(6, 3)","(5, 2)",-,0
1076,"(255, 255, 255)","(5, 2)","(6, 1)",-,0
1077,"(255, 255, 255)","(6, 1)","(7, 2)",-,4
1078,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1079,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
1080,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
1081,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
1082,"(255, 255, 255)","(7, 4)","(6, 5)",-,0
1083,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
1084,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
1085,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
1086,"(255, 255, 255)","(5, 4)","(6, 3)",-,0
1087,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1088,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1089,"(255, 255, 255)","(6, 3)","(7, 2)",-,4
1090,"(255, 255, 255)","(7, 2)","(6, 3)",-,0
1091,"(255, 255, 255)","(6, 3)","(5, 4)",-,0
1092,"(255, 255, 255)","(5, 4)","(4, 3)",-,0
1093,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
1094,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
1095,"(255, 255, 255)","(6, 5)","(7, 6)",-,4
1096,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
1097,"(255, 255, 255)","(6, 7)","(7, 6)",-,4
1098,"(255, 255, 255)","(7, 6)","(6, 7)",-,0
1099,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
1100,"(255, 255, 255)","(5, 6)","(6, 7)",-,0
1101,"(255, 255, 255)","(6, 7)","(5, 6)",-,0
1102,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
1103,"(255, 255, 255)","(4, 7)","(5, 6)",-,0
1104,"(255, 255, 255)","(5, 6)","(4, 7)",-,0
1105,"(255, 255, 255)","(4, 7)","(3, 6)",-,0
1106,"(255, 255, 255)","(3, 6)","(2, 7)",-,0
1107,"(255, 255, 255)","(2, 7)","(1, 6)",-,0
1108,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
1109,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
1110,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
1111,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
1112,"(255, 255, 255)","(1, 6)","(2, 7)",-,0
1113,"(255, 255, 255)","(2, 7)","(3, 6)",-,0
1114,"(255, 255, 255)","(3, 6)","(4, 5)",-,0
1115,"(255, 255, 255)","(4, 5)","(3, 4)",-,0
1116,"(255, 255, 255)","(3, 4)","(2, 5)",-,0
1117,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
1118,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
1119,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
1120,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
1121,"(255, 255, 255)","(0, 5)","(1, 6)",-,0
1122,"(255, 255, 255)","(1, 6)","(0, 7)",-,4
1123,"(255, 255, 255)","(0, 7)","(1, 6)",-,0
1124,"(255, 255, 255)","(1, 6)","(0, 5)",-,4
1125,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
1126,"(255, 255, 255)","(1, 4)","(2, 5)",-,0
1127,"(255, 255, 255)","(2, 5)","(1, 4)",-,0
1128,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
1129,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
1130,"(255, 255, 255)","(1, 4)","(0, 5)",-,4
1131,"(255, 255, 255)","(0, 5)","(1, 4)",-,0
1132,"(255, 255, 255)","(1, 4)","(0, 3)",-,4
1133,"(255, 255, 255)","(0, 3)","(1, 2)",-,0
1134,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
1135,"(255, 255, 255)","(0, 3)","(1, 2)",-,0
1136,"(255, 255, 255)","(1, 2)","(0, 3)",-,4
1137,"(255, 255, 255)","(0, 3)","(1, 4)",-,0
1138,"(255, 255, 255)","(1, 4)","(2, 3)",-,0
1139,"(255, 255, 255)","(2, 3)","(3, 2)",-,0
1140,"(255, 255, 255)","(3, 2)","(4, 3)",-,0
1141,"(255, 255, 255)","(4, 3)","(5, 4)",-,0
1142,"(255, 255, 255)","(5, 4)","(6, 5)",-,0
1143,"(255, 255, 255)","(6, 5)","(7, 4)",-,4
1144,"(255, 255, 255)","(7, 4)","(6, 3)",-,0
